,url,email,phone,vk.com,instagram.com,facebook.com,image_source,schedule,title,ok.ru,address,metro_station
0,http://www.mfkdinamo.ru/,klient@abmsport.ru,+7 498 602-13-43,https://vk.com/futsaldynamojr,http://instagram.com/futsaldynamo,https://www.facebook.com/futsaldynamo, https://sun9-70.userapi.com/c638116/v638116997/1d35b/IFwqb2E8NeA.jpg?ava=1,,"Мини-футбольный клуб ""Динамо""",,,
0,http://32505,,,,,,,,,,,
0,https://xn----btbthdfue2abgefh2j.xn--p1acf/,,,,,,,,,,,
0,http://www.eafangames.com,webmaster@rkn.gov.ru,,,,,,,Ой!,,,
0,http://ontrend.ru/collection/family-look/futbolki-tolstovki-dlya-molodozhenov,pt@ontrend.ru,8-800-100-66-15,https://vk.com/ontrend,https://www.instagram.com/ontrend.ru/,, https://sun9-38.userapi.com/c637218/v637218184/2d665/vS8JL-R2Dnk.jpg?ava=1,,Купить футболки и толстовки для молодоженов,,,
0,http://Соколинка./хоккей.club50141784,,,,,,,,,,,
0,http://Basket©,,,,,,,,,,,
0,http://WWW.XK-AVI.RU,,,,,,,,,,,
0,http://www.boks260.jimdo.com/,boks260@ya.ru,+7(968) 066 88 41,,,http://www.facebook.com/sharer.php?u=https://boks260.jimdofree.com/&t=%D0%91%D0%BE%D0%BA%D1%81%20260%20%D0%BF%D0%BE%D0%BA%D1%80%D0%B0%D1%81%D0%BA%D0%B0%20%D1%80%D0%B5%D0%BC%D0%BE%D0%BD%D1%82,,,Бокс 260 покраска ремонт,,,
0,http://mlbl.ru,,,,,,,,,,,
0,https://boxfab.ru/,,,,,,,,,,,
0,http://refcenter.f-ball.ru,,,,,,,,,,,
0,http://pfc-cska.com,pr@pfc-cska.com,+7 495 540-89-99,http://vk.com/pfc_cska,https://www.instagram.com/pfc_cska/,https://www.facebook.com/PFCCSKAMOSCOW/,https://pfc-cska.com/upload/iblock/aef/i_Jw7cgCC_X3.jpg https://sun1-92.userapi.com/c205828/v205828931/39415/WCdCDxiX5Dk.jpg?ava=1,https://events.pfc-cska.com/calendar,ПФК ЦСКА – официальный сайт,,"3-я Песчаная улица, 2А",
0,http://futbalki.vsemaykishop.ru,,,,,,,,,,,
0,http://vrlink.ru/,Rating@Mail.ru,8-800-555-34-78,,,,http://vrlink.ru/06-18/css/img/cs/00/01/1990/vdproj5-3547.jpg,,. is available,,,
0,http://taktika.in/products/byhierarchy/48/76,info@taktika.in,+7 (499) 954-86-88,,,,,,Главная,,,
0,http://kidshockey.ru,sshockey@mail.ru,+7 987 213-16-81,http://vk.com/club34967614,https://www.instagram.com/kidshockey.ru/,,https://kidshockey.ru/styles/khstyle/theme/images/kh-soci.png https://sun1-23.userapi.com/iBOfv9WAC8RTKfMxL7XNwvEbrepY_HwcD7DELw/O9EBF2yh1XA.jpg?ava=1,,"детский, юношеский и любительский хоккей России",,Kidshockey,
0,http://www.nhl-fans.net.ru,,,,,,,,,,,
0,http://progressfootball.ru,,,,,,,,,,,
0,http://volosport.ru,,,,,,,,,,,
0,http://megashmot.ru/blog/the_mountain/1-0-16,victorlevin18@gmail.com,8-800-333-25-42,http://vk.com/public38207646,,http://www.facebook.com/Megashmot, ,,3D Футболки The Mountain,,,
0,http://umkabm.ru,secretar@umkabm.ru,+7 (499) 766-36-82,https://vk.com/belye_medvedi_msk,https://www.instagram.com/belye.medvedi,,http://umkabm.ru/wp-content/uploads/2020/03/image-380x270.jpg https://sun9-12.userapi.com/c847123/v847123870/85351/Ud6tN1nka-o.jpg?ava=1,http://umkabm.ru/tag/raspisanie/,"ГБУ ""Спортивная школа олимпийского резерва № 1"" Департамента спорта и туризма города Москвы",,,
0,http://funny-fut.ru,,,,,,,,,,,
