,url,email,phone,vk.com,instagram.com,facebook.com,image_source,schedule,title,ok.ru,address,metro_station
0,http://71.music.mos.ru/,uslugi@mos.ru,8 (800) 707 00 53,,,,https://71.music.mos.ru/upload/iblock/516/1584899883.jpg,https://71.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа №71»: Главная,,,
0,http://Скоро откроем,,,,,,,,,,,
0,http://www.алх.рф,test@test.ru,+7 (495) 730-30-00,https://vk.com/ivanthockey,https://www.instagram.com/rfhockey.ru/,https://www.facebook.com/AmateurHockeyAssociation/, https://sun9-60.userapi.com/c639218/v639218249/492b3/vDUdHckOqmo.jpg?ava=1,,"Ассоциация Любительского Хоккея | Ассоциация любительского Хоккея – это все непрофессиональные лиги и команды, это компании, производящие здоровое питание, инвентарь, обеспечивающие финансовые и страховые услуги, и многие другие, объединённые «под одной крышей».",,,
0,https://khachaturian.music.mos.ru/,info@hrculturemos.ru,8 (495) 455-77-76,,,,,https://khachaturian.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени А.И. Хачатуряна»: Главная,,,
0,http://husbasket.ru,info@husbasket.ru,,https://vk.com/husbasket1,https://www.instagram.com/husbasket1/,, https://sun1-19.userapi.com/kpTmvNBxv3w3VU3NAnQtn_sH15jetBYDNlveUQ/lyEaCRKPHAM.jpg?ava=1,,Главная | Спортивная академия Хаски | Москва,,"улица Перерва, 41к2",Братиславская
0,http://fightjab.ru/,fightjab@gmail.com,+7 (977) 444-08-98,https://vk.com/public89167196,https://instagram.com/fight_jab,https://www.facebook.com/jab.box.9,http://fightjab.ru/wp-content/uploads/2017/10/jab_video_cover.jpg ,http://fightjab.ru/raspisanie/,Клуб бокса в Москве ДЖЕБ,http://ok.ru,,
0,http://artobolevskaya.music.mos.ru,dmshartobolevskoy@culture.mos.ru,8 (800) 707 00 53,,,,,https://artobolevskaya.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени А.Д. Артоболевской»: Главная,,,
0,http://В развитии,,,,,,,,,,,
0,http://www.Mosvolley.com,mosvolley@gmail.com,0479869 18 14,https://vk.com/mos_volley,https://www.instagram.com/mosvolley,https://www.facebook.com/MosVolley, https://sun9-3.userapi.com/c834103/v834103958/18601/rj8seXxkNlY.jpg?ava=1,,МосВолей — Московский волейбол,,,
0,www.goldendance.ru http://www.hustleclubenergy.ru/,,,,,,,,,,,
0,http://miet.ru/structure/s/354/e/32400/113,ctpo@miee.ru,8-499-734-02-42,https://vk.com/miet.university,https://www.instagram.com/miet.news/,https://www.facebook.com/MIET.university, https://sun1-25.userapi.com/c858528/v858528089/12f1c6/JZq-_0OFQFQ.jpg?ava=1,https://miet.ru/schedule,,,пл. Шокина д.1,
0,http://chessinv.ru,,,,,,,,,,,
0,http://www.tigrisfight.ru,mma_tigris@bk.ru,+7(985)913-45-16,https://vk.com/tigrismma,https://www.instagram.com/tigris_mma/,,https://i0.wp.com/www.tigrisfight.ru/wp-content/uploads/2019/10/IMG_8640-300x200.jpg?resize=532%2C354 https://sun9-13.userapi.com/c853516/v853516654/18b5f4/y2MlPR38ipY.jpg?ava=1,https://www.tigrisfight.ru/raspisanie/,Секция единоборств в Москве,,"Алтуфьевское шоссе, 72",
0,Спонсор турнира по мини-футбол интернет магазин  http://sokolmag.ru,,,,,,,,,,,
0,http://detkivbaletkah.ru,,,,,,,,,,,
0,http://zelenograd.belikepro.ru,zelenograd@belikepro.ru,+7 (999) 999-99-99,https://vk.com/write?email=zelenograd@belikepro.ru,https://www.instagram.com/belikepro/,https://www.facebook.com/belikepro?fref=ts, ,http://zelenograd.belikepro.ru/uslugi-i-ceny/trenirovka_na_tredmille/,Хоккейная школа в Зеленограде | Хоккейно-тренировочный центр «БиЛайкПро»,,,
0,http://moscowboxing.ru/,info@moscowboxing.ru,+7(999) 999-99-99,https://vk.com/moscowboxing,https://www.instagram.com/moscowboxing.ru/,https://www.facebook.com/moscowboxing, https://sun9-71.userapi.com/c624218/v624218847/1e9da/Df1zoxQmVQc.jpg?ava=1,https://moscowboxing.ru/ceny,Секция бокса в Москве - Клуб бокса Moscowboxing,,,
0,http://judo199713,,,,,,,,,,,
0,http://www.PeopleChess.ru,,,,,,,,Index of /,,,
0,http://www.sambo70.ru/,unost@sambo70.ru,7-495-331-39-00,,,,http://xn---70-5cdf9dpu.xn--p1ai/file_handler.php?image=24768,http://xn---70-5cdf9dpu.xn--p1ai/sport/calendar,Самбо-70 - Добро пожаловать!,,,
0,http://www.olimpic-fit.ru/borovskoe/,gd@olimpic-light.ru,+7 (926) 284-16-19,https://vk.com/olimpic_fitness,https://www.instagram.com/olimpic_borovskoe_43/,,https://olimpic-fit.ru/wp-content/uploads/2019/10/60.jpg https://sun9-54.userapi.com/c851320/v851320641/1efa29/HA-BU-bUAfQ.jpg?ava=1,https://olimpic-fit.ru/borovskoe-shosse/raspisanie-kluba-borovskoe-shosse/,Боровское шоссе,,"Боровское шоссе, д.43",
0,"Judo.ru, http://judoforall.ru/",,,,,,,,,,,
0,http://футбольные-прогнозы.рф,,,,,,,,,,,
0,https://www.hockeyinheart.com/,hockeyinheart@gmail.com,8 925 176 92 16,https://vk.com/hockey_games,https://www.instagram.com/hockey_in_heart/,, https://sun9-38.userapi.com/c856020/v856020719/e8de4/ltUypZ1vT6U.jpg?ava=1,,Хоккей в Сердце,,,
0,"http://vestadance.ru, vestaclub.ru",,,,,,,,,,,
0,http://basketball-miass.ru,,,,,,,,,,,
0,http://blackboxtuners.ru,6f05862e40154a9d8e3c0340bccbab65@sentry.io,,,,,,,Сайт надёжно припаркован и ожидает открытия,,,
0,http://tvoyavesh.ru,sale@tvoyavesh.ru,8-800-222-80-00,https://vk.com/tvoyavesh,https://www.instagram.com/tvoya_vesh/,,http://tvoyavesh.ru/images/2017-11-20%20115318%20pm.jpg?crc=503961902 ,,"Именные свитшоты 1200р , футболки 850р",,,
0,http://mirfootballa.ru/,,,,,,,,,,,
0,http://gulian.ru,,+7 916 621-11-85,,https://www.instagram.com/,,http://gulian.ru/img/preview.jpg,,Именная одежда! Доставка по всей России!,,,
0,http://Vratarka.NET,,,http://vk.com/vratarka,https://www.instagram.com/vratarka_net/,, ,,Ремонт хоккейной экипировки,,,
0,http://www.vldinamo.ru/,info@vcdynamo.ru,+7 (977) 267-85-13,https://vk.com/vldinamo,https://www.instagram.com/vldinamo/,https://www.facebook.com/vldinamo, https://sun9-48.userapi.com/c857120/v857120432/13dcdc/9dSLzubjVEk.jpg?ava=1,http://vldinamo.ru/calendar/,Женский волейбольный клуб «Динамо» (Москва).,,"ул. Садовническая, д. 24, строение 6",Новокузнецкая
0,http://maikahit.ru,maikahit@mail.ru,,https://vk.com/futbolki_rostov_maykahit,,,http://maikahit.ru/templates/vamshop2/img/katalog/01.png ,,Футболки на заказ с надписями и рисунками в Ростове-на-Дону |Футболки на заказ в Ростове на Дону|Футболки на заказ с рисунками|Футболки на заказ с надписями,,,
0,http://www.Dinamo.ru,,,,,,,,,,,
0,http://www.rixa-boxing.ru,,,,,,,,,,,
