,url,email,phone,vk.com,instagram.com,facebook.com,image_source,schedule,title,ok.ru,address,metro_station
0,http://winx-winx.com/photo/kukly_winx/10,,,,,,,,,,,
0,http://www.highschoolmusical.com http://hsmonly.forum2x2.ru/forum.htm,,,,,,,,,,,
0,http://schoolvocal.tilda.ws,,,,,,,,,,,
0,http://virtuozy-msk.ru,,,,,,,,,,,
0,http://zveri.rutiki.ru/moi-hudozhestva/,,,,,,,,,,,
0,http://Временно не работает!,,,,,,,,,,,
0,http://risuy.info,,,,,,,,,,,
0,http://www.gotennis.ru/,,,,,,,,,,,
0,http://www.studio-risuem.com,,,,,,,,,,,
0,https://www.music-school-solist.ru/,,,,,,,,,,,
0,http://chesnokov.music.mos.ru/,chesnokovschool@mail.ru,8 (800) 707 00 53,,,,,https://chesnokov.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени П.Г. Чеснокова»: Главная,,,
0,http://club.aerotennis.ru/,,,,,,,,,,,
0,http://artobolevskaya.music.mos.ru/,dmshartobolevskoy@culture.mos.ru,8 (800) 707 00 53,,,,,https://artobolevskaya.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени А.Д. Артоболевской»: Главная,,,
0,http://76.music.mos.ru,uslugi@mos.ru,8-499- 727-15- 04,,,,,https://76.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа №76»: Главная,,,
0,http://dshi-mitino.ru/,,,,,,,,"АИС ""Школа искусств""",,,
0,http://www.atpworldtour.com,sponsorships@atpworldtour.com,,,https://instagram.com/atptour,https://www.facebook.com/ATPTour,https://www.atptour.com/-/media/images/news/2020/04/24/14/01/tennis-united-episode-three.jpg,https://www.atptour.com/en/tournaments/tv-schedule,Official Site of Men's Professional Tennis | | Tennis,,,
0,http://98.music.mos.ru/,uslugi@mos.ru,+7 (495) 105-96-91,,,,,https://98.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа № 98»: Главная,,,
0,http://dmsh68.ucoz.ru/,,,,,,,,,,,
0,https://www.artfortuna.com,info@artfortuna.com,,,https://www.instagram.com/artfortuna/,http://www.facebook.com/artfortuna,"https://static.wixstatic.com/media/50f330_fb2d6b28716f46f692eca1b5d723c47d~mv2.jpg/v1/fill/w_240,h_145,al_c,q_80,usm_0.66_1.00_0.01,blur_2/%D0%BF%D0%BB%D0%B0%D1%84%D0%BE%D0%BD%20%D0%BF%D0%BE%D1%82%D0%BE%D0%BB%D0%BA%D0%B0%20%D1%81%20%D1%80%D0%BE%D1%81%D0%BF%D0%B8%D1%81%D1%8C%D1%8E.jpg",,,,,
